ra,dec,z,cap
38.6592,-34.6736,0.07440,SGP
38.5119,-34.8691,0.14630,SGP
38.4312,-34.9790,0.19180,SGP
38.2715,-34.8461,0.14030,SGP
38.1612,-34.2896,0.14210,SGP
38.0406,-34.3904,0.07510,SGP
37.8357,-34.0971,0.10810,SGP
37.7327,-34.0158,0.18450,SGP
37.7449,-34.1986,0.10500,SGP
37.6784,-34.9354,0.10770,SGP
37.4645,-35.6037,0.06000,SGP
37.4703,-35.7823,0.05230,SGP
37.1575,-34.9688,0.01510,SGP
37.0975,-34.1985,0.11950,SGP
37.0839,-34.2623,0.07280,SGP
36.9740,-35.3240,0.14280,SGP
36.9290,-35.5515,0.13740,SGP
36.7595,-34.4280,0.10340,SGP
36.5364,-34.2150,0.07200,SGP
36.5236,-34.2491,0.07210,SGP
36.3953,-34.5948,0.12040,SGP
36.2100,-34.0288,0.08130,SGP
36.1373,-34.5587,0.10150,SGP
35.9995,-34.3207,0.10250,SGP
35.7975,-34.2398,0.10250,SGP
35.7295,-34.3289,0.02030,SGP
35.6250,-34.0867,0.18630,SGP
35.3127,-34.3935,0.15190,SGP
35.2902,-35.4840,0.18020,SGP
34.9823,-33.9974,0.11870,SGP
34.9487,-34.7666,0.11700,SGP
34.8549,-34.8165,0.11590,SGP
34.7953,-35.3269,0.13880,SGP
34.6110,-34.3294,0.06590,SGP
34.4909,-34.5049,0.06190,SGP
34.4636,-35.1956,0.03150,SGP
34.4215,-34.4016,0.09900,SGP
34.2587,-34.8642,0.11040,SGP
34.2201,-34.4192,0.07120,SGP
34.1909,-35.3731,0.01000,SGP
34.0783,-35.4322,0.12110,SGP
33.9561,-34.4935,0.06940,SGP
33.7360,-34.9178,0.11510,SGP
33.7445,-34.2755,0.16060,SGP
33.7338,-34.1214,0.17550,SGP
33.5530,-34.6283,0.09460,SGP
35.9164,-35.9498,0.11820,SGP
45.2494,-33.1621,0.09290,SGP
45.1553,-33.6986,0.09180,SGP
45.0804,-32.3546,0.14380,SGP
45.0850,-32.5207,0.14540,SGP
44.9903,-33.0877,0.06500,SGP
44.8689,-33.8267,0.10670,SGP
44.7076,-32.7135,0.11440,SGP
44.5334,-32.3236,0.14570,SGP
44.3747,-33.8342,0.10950,SGP
44.3164,-33.6880,0.04750,SGP
44.0789,-32.3027,0.13300,SGP
43.8279,-32.4134,0.13460,SGP
43.8157,-33.4797,0.07890,SGP
43.7399,-33.0493,0.07790,SGP
43.6505,-32.5541,0.13280,SGP
43.6706,-33.5456,0.10920,SGP
43.0093,-33.3719,0.02210,SGP
42.9937,-33.8547,0.08780,SGP
42.3985,-33.0214,0.13340,SGP
42.3946,-33.0507,0.13320,SGP
42.3737,-33.4054,0.12390,SGP
42.3720,-33.9821,0.10830,SGP
42.2910,-33.8319,0.11800,SGP
42.2012,-33.0571,0.19960,SGP
42.1585,-33.1191,0.10760,SGP
42.1280,-32.9754,0.19810,SGP
41.8498,-32.4979,0.05340,SGP
41.7939,-32.4215,0.10730,SGP
41.6917,-33.1845,0.03520,SGP
41.6161,-33.5036,0.17400,SGP
41.3523,-33.8873,0.15390,SGP
41.2483,-33.0009,0.17370,SGP
41.0770,-33.0201,0.09740,SGP
40.6705,-32.4331,0.14880,SGP
40.5835,-33.2778,0.16540,SGP
40.4657,-32.7870,0.01970,SGP
40.4433,-33.4341,0.19450,SGP
40.3112,-33.6809,0.13900,SGP
40.1642,-32.8975,0.06560,SGP
40.1011,-33.4307,0.03540,SGP
39.6355,-33.6742,0.14070,SGP
39.5796,-33.6162,0.08090,SGP
39.5551,-33.5751,0.19380,SGP
39.5340,-33.6571,0.16740,SGP
45.0567,-34.0496,0.11480,SGP
44.2159,-34.0961,0.10200,SGP
44.0692,-34.3052,0.05410,SGP
43.9692,-35.4739,0.10880,SGP
43.9517,-35.2238,0.10830,SGP
43.9065,-34.4618,0.10270,SGP
43.9199,-34.5425,0.09080,SGP
43.8982,-34.5392,0.09150,SGP
43.8940,-35.4440,0.08270,SGP
43.7782,-35.5208,0.08310,SGP
43.5573,-34.6906,0.14390,SGP
43.3907,-34.4533,0.12260,SGP
43.2627,-34.7395,0.01540,SGP
43.1932,-34.5143,0.03610,SGP
43.0738,-34.8935,0.01540,SGP
42.6803,-34.0336,0.08280,SGP
42.3090,-34.0937,0.03030,SGP
42.2850,-35.7451,0.12030,SGP
42.2457,-35.3104,0.08370,SGP
41.9149,-35.5123,0.19790,SGP
41.8632,-34.7036,0.08360,SGP
41.8566,-35.1538,0.17440,SGP
41.8229,-34.7951,0.18120,SGP
41.7887,-34.2804,0.08180,SGP
41.6965,-35.2943,0.04520,SGP
41.6657,-35.3838,0.07170,SGP
41.2160,-35.5304,0.10710,SGP
41.1834,-35.6585,0.10760,SGP
41.1859,-35.7314,0.07720,SGP
41.2035,-34.1995,0.16090,SGP
40.8786,-34.8230,0.07690,SGP
40.4010,-35.6378,0.06710,SGP
40.3207,-35.2628,0.11190,SGP
39.9620,-33.9992,0.12240,SGP
51.3740,-33.5034,0.04850,SGP
51.3480,-33.0582,0.06630,SGP
51.0413,-33.5951,0.13860,SGP
51.0216,-33.8077,0.11000,SGP
50.9346,-32.6552,0.17870,SGP
50.5890,-32.7908,0.18000,SGP
50.4490,-32.6435,0.04670,SGP
50.3433,-33.8463,0.07170,SGP
50.2514,-33.9036,0.05680,SGP
49.8635,-33.2386,0.11270,SGP
49.1739,-32.4886,0.17880,SGP
49.0374,-33.6841,0.13680,SGP
48.8354,-33.1675,0.10270,SGP
48.7723,-32.8166,0.13090,SGP
48.7458,-33.7226,0.06710,SGP
48.6721,-32.8360,0.16020,SGP
48.6500,-32.3773,0.14010,SGP
48.6036,-33.5174,0.06890,SGP
48.2002,-32.3253,0.03800,SGP
48.0274,-33.6205,0.15540,SGP
47.8564,-33.7679,0.13690,SGP
47.6280,-34.0134,0.18680,SGP
47.5164,-33.1457,0.13720,SGP
47.4542,-33.3254,0.16910,SGP
47.4335,-32.8719,0.13430,SGP
47.1671,-33.3816,0.06420,SGP
47.1504,-32.7515,0.13640,SGP
47.0817,-32.8161,0.06740,SGP
46.9997,-33.1873,0.13530,SGP
46.8874,-32.7827,0.06630,SGP
46.7784,-32.5401,0.14710,SGP
46.7208,-32.5568,0.14560,SGP
46.4697,-32.6833,0.06950,SGP
46.2128,-33.6598,0.17050,SGP
45.6282,-32.9261,0.09280,SGP
45.5094,-34.0017,0.11190,SGP
50.5766,-34.4445,0.05330,SGP
50.4363,-34.2709,0.10860,SGP
49.8450,-34.1389,0.10890,SGP
46.4652,-34.2319,0.05750,SGP
46.1563,-34.3978,0.07100,SGP
45.8495,-34.0970,0.10880,SGP
45.8260,-34.2146,0.10510,SGP
45.6905,-34.1603,0.10790,SGP
333.5767,-32.7908,0.11770,SGP
333.5001,-32.8397,0.18930,SGP
333.4510,-33.2636,0.04330,SGP
333.3495,-32.6614,0.15440,SGP
333.2339,-33.4176,0.15480,SGP
333.2029,-33.5214,0.11880,SGP
332.8600,-33.6002,0.14990,SGP
332.4994,-33.4774,0.15150,SGP
332.4450,-32.9627,0.14950,SGP
332.4575,-32.9833,0.18850,SGP
332.4699,-33.5001,0.15710,SGP
332.2909,-33.2298,0.07860,SGP
332.0140,-32.2613,0.08380,SGP
331.8505,-32.6978,0.08500,SGP
331.3587,-32.2873,0.18580,SGP
331.2931,-33.1342,0.00890,SGP
331.0793,-32.2670,0.13640,SGP
330.9946,-32.8156,0.17470,SGP
330.9697,-33.3682,0.16810,SGP
330.8420,-32.7289,0.09700,SGP
330.7810,-32.4385,0.07750,SGP
330.6557,-33.0614,0.10310,SGP
330.4487,-33.7689,0.14030,SGP
330.3263,-33.0508,0.14240,SGP
329.9506,-33.7019,0.14270,SGP
329.8003,-33.5622,0.12020,SGP
329.7910,-32.9249,0.10760,SGP
329.7343,-32.9208,0.13600,SGP
329.4550,-33.7244,0.08070,SGP
329.4570,-33.7533,0.13830,SGP
329.4092,-32.8707,0.16740,SGP
329.3496,-33.1714,0.06650,SGP
329.1462,-32.5331,0.06000,SGP
328.8809,-33.2144,0.08560,SGP
328.8523,-33.2236,0.08610,SGP
328.8578,-32.7155,0.09910,SGP
328.8314,-32.9681,0.19310,SGP
328.7455,-32.8601,0.12320,SGP
328.6799,-33.5114,0.17790,SGP
328.6083,-32.5348,0.12090,SGP
328.5087,-32.6920,0.09130,SGP
328.5047,-33.0268,0.08090,SGP
328.4700,-33.0158,0.08520,SGP
328.4274,-32.9192,0.19280,SGP
328.3522,-32.7298,0.19870,SGP
328.1125,-33.2134,0.12840,SGP
328.0039,-32.7372,0.18210,SGP
327.7678,-32.4288,0.19190,SGP
327.7408,-32.4062,0.09330,SGP
333.7262,-34.8174,0.14550,SGP
333.6495,-34.4693,0.17510,SGP
333.5890,-34.1013,0.15180,SGP
333.3825,-34.8148,0.03140,SGP
333.2787,-33.8378,0.11850,SGP
333.3027,-35.5001,0.15470,SGP
333.0318,-34.1107,0.01420,SGP
333.0828,-35.5410,0.12000,SGP
333.0293,-35.3963,0.15620,SGP
333.0290,-35.4870,0.05890,SGP
333.0139,-35.6870,0.16670,SGP
332.9645,-34.8026,0.08590,SGP
332.8304,-34.6258,0.14340,SGP
332.7879,-35.1620,0.05560,SGP
332.4808,-34.9635,0.03350,SGP
332.0824,-34.3879,0.16370,SGP
332.0162,-35.3103,0.15610,SGP
331.9876,-34.6424,0.10000,SGP
331.7376,-34.3156,0.12740,SGP
331.5433,-34.5187,0.17230,SGP
331.1837,-34.1695,0.19850,SGP
331.1592,-35.2228,0.14740,SGP
331.0714,-35.4005,0.14840,SGP
331.0482,-34.0682,0.19900,SGP
330.9051,-34.5397,0.14040,SGP
330.8628,-34.9411,0.01480,SGP
330.6407,-35.6579,0.15410,SGP
330.6170,-35.2972,0.14680,SGP
330.4821,-35.4297,0.07600,SGP
330.4315,-35.7275,0.11850,SGP
330.3871,-34.0636,0.10300,SGP
330.3493,-33.9128,0.02740,SGP
330.1975,-33.9881,0.16920,SGP
330.0069,-35.0005,0.10020,SGP
329.4174,-35.4131,0.03440,SGP
329.3680,-33.8897,0.17300,SGP
329.2669,-33.8464,0.08510,SGP
329.0833,-34.6994,0.16030,SGP
328.8566,-34.6632,0.07330,SGP
328.8679,-34.8605,0.13660,SGP
328.6495,-35.0063,0.08520,SGP
328.6366,-34.6224,0.15900,SGP
328.5643,-34.1972,0.18530,SGP
333.6012,-36.7844,0.10170,SGP
333.5772,-36.3221,0.01630,SGP
333.3687,-36.2955,0.15440,SGP
333.2263,-36.7177,0.15450,SGP
332.9726,-36.1344,0.07770,SGP
330.5632,-36.7548,0.07500,SGP
330.5209,-36.3833,0.05790,SGP
330.0980,-36.9430,0.03660,SGP
330.0559,-36.9712,0.05510,SGP
329.9526,-36.5828,0.07480,SGP
329.6135,-36.8396,0.09470,SGP
329.6047,-36.7230,0.15760,SGP
329.5575,-36.3849,0.09410,SGP
329.5292,-36.3132,0.09170,SGP
329.4836,-37.0203,0.03150,SGP
329.4883,-35.8960,0.05680,SGP
329.4118,-36.9488,0.03170,SGP
329.0681,-35.7721,0.06640,SGP
328.8180,-36.1164,0.13730,SGP
339.6354,-32.7724,0.08510,SGP
339.4227,-33.0474,0.12800,SGP
339.4032,-32.8579,0.17450,SGP
339.3915,-33.3259,0.05860,SGP
339.2731,-32.6365,0.12150,SGP
339.1850,-33.1761,0.02850,SGP
339.0907,-32.4651,0.11720,SGP
338.9600,-32.4500,0.05750,SGP
338.9310,-32.9018,0.08420,SGP
338.9180,-33.0474,0.04980,SGP
338.8737,-33.3383,0.16340,SGP
338.7283,-32.2590,0.15560,SGP
338.6499,-33.1236,0.07580,SGP
338.5538,-32.5612,0.12030,SGP
